;date;T. Max.;T. Min.;H. Max.;H. Min.;P. Max.;P. Min.;Vel.;Precipitación;T. Amp.;P. Amp.;H. Amp.;T. med1.;P. med1.;H. med1.;Prec. Acumulado;Cuenta_lluvia;Cuenta_sequía;Regresión T. med1.;Regresión T. Max.;Regresión T. Min.;Regresión T. Amp.
2019-10-11;20191011;24.9;13.2;88;51;1020.1;1015.0;23.0;0.0;11.7;5.100000000000023;37;19.049999999999997;1017.55;69.5;0.0;0;19;14.401543553509546;19.748797931218878;9.04006890629147;10.708729024927406
2019-10-12;20191012;24.2;13.0;93;45;1016.1;1012.2;48.0;6.0;11.2;3.8999999999999773;48;18.6;1014.1500000000001;69.0;1;1;0;14.402240474347447;19.74956969454191;9.040687851327396;10.708881843214513
2019-10-13;20191013;21.4;12.2;93;51;1015.8;1012.5;29.0;0.0;9.2;3.2999999999999545;42;16.799999999999997;1014.15;72.0;0.0;0;1;14.402937395185349;19.750341457864945;9.04130679636332;10.70903466150162
2019-10-14;20191014;17.7;6.9;84;42;1015.1;1007.8;48.0;2.2;10.799999999999999;7.300000000000068;42;12.3;1011.45;63.0;1;1;0;14.403634316023249;19.751113221187975;9.041925741399247;10.709187479788728
2019-10-15;20191015;15.1;6.4;84;46;1021.6;1015.1;35.0;0.0;8.7;6.5;38;10.75;1018.35;65.0;0.0;0;1;14.40433123686115;19.75188498451101;9.042544686435171;10.709340298075835
2019-10-16;20191016;16.8;6.2;84;49;1021.4;1017.2;18.0;0.0;10.600000000000001;4.199999999999932;35;11.5;1019.3;66.5;0.0;0;2;14.405028157699052;19.752656747834042;9.043163631471097;10.709493116362943
2019-10-17;20191017;14.9;7.2;92;64;1019.8;1016.8;19.0;1.0;7.7;3.0;28;11.05;1018.3;78.0;1;1;0;14.405725078536953;19.75342851115707;9.043782576507022;10.70964593465005
2019-10-18;20191018;17.8;11.7;97;73;1018.9;1012.2;34.0;0.6;6.100000000000001;6.699999999999932;24;14.75;1015.55;85.0;1;2;0;14.406421999374855;19.754200274480105;9.044401521542948;10.709798752937157
2019-10-19;20191019;13.6;8.9;95;72;1012.2;1003.4;29.0;8.2;4.699999999999999;8.800000000000068;23;11.25;1007.8;83.5;1;3;0;14.407118920212756;19.75497203780314;9.045020466578872;10.709951571224263
2019-10-20;20191020;11.8;4.9;96;74;1015.9;1003.1;27.0;4.8;6.9;12.799999999999955;22;8.350000000000001;1009.5;85.0;1;4;0;14.407815841050656;19.75574380112617;9.045639411614797;10.71010438951137
2019-10-21;20191021;14.1;3.3;94;48;1019.4;1016.0;16.0;0.0;10.8;3.3999999999999773;46;8.7;1017.7;71.0;0.0;0;1;14.408512761888558;19.756515564449202;9.046258356650723;10.710257207798477
2019-10-22;20191022;9.6;6.9;91;68;1018.3;1007.8;40.0;0.4;2.6999999999999993;10.5;23;8.25;1013.05;79.5;1;1;0;14.409209682726459;19.757287327772236;9.046877301686647;10.710410026085585
2019-10-23;20191023;9.8;6.0;94;77;1011.6;1004.5;15.0;0.2;3.8000000000000007;7.100000000000023;17;7.9;1008.05;85.5;1;2;0;14.40990660356436;19.758059091095266;9.047496246722574;10.710562844372692
2019-10-24;20191024;16.8;7.2;95;47;1023.6;1011.6;29.0;0.0;9.600000000000001;12.0;48;12.0;1017.6;71.0;0.0;0;1;14.410603524402262;19.7588308544183;9.048115191758498;10.7107156626598
2019-10-25;20191025;18.9;6.8;93;55;1024.9;1021.1;16.0;0.0;12.099999999999998;3.800000000000068;38;12.85;1023.0;74.0;0.0;0;2;14.411300445240164;19.759602617741333;9.048734136794424;10.710868480946907
2019-10-26;20191026;21.1;7.7;95;43;1022.1;1019.0;18.0;0.0;13.400000000000002;3.1000000000000227;52;14.4;1020.55;69.0;0.0;0;3;14.411997366078065;19.760374381064363;9.049353081830349;10.711021299234014
2019-10-27;20191027;20.4;8.9;86;45;1021.4;1018.1;18.0;0.0;11.499999999999998;3.2999999999999545;41;14.649999999999999;1019.75;65.5;0.0;0;4;14.412694286915965;19.761146144387396;9.049972026866273;10.711174117521121
2019-10-28;20191028;20.7;11.9;81;49;1019.0;1015.0;18.0;0.0;8.799999999999999;4.0;32;16.3;1017.0;65.0;0.0;0;5;14.413391207753866;19.76191790771043;9.0505909719022;10.711326935808229
2019-10-29;20191029;17.7;9.2;92;67;1020.6;1015.2;19.0;0.0;8.5;5.399999999999977;25;13.45;1017.9000000000001;79.5;0.0;0;6;14.414088128591768;19.762689671033463;9.051209916938124;10.711479754095336
2019-10-30;20191030;17.3;9.4;94;65;1022.6;1020.6;13.0;0.0;7.9;2.0;29;13.350000000000001;1021.6;79.5;0.0;0;7;14.41478504942967;19.763461434356493;9.05182886197405;10.711632572382443
2019-10-31;20191031;18.1;12.2;94;64;1023.5;1020.7;24.0;0.0;5.900000000000002;2.7999999999999545;30;15.15;1022.1;79.0;0.0;0;8;14.415481970267571;19.764233197679527;9.052447807009974;10.711785390669549
2019-11-01;20191101;18.3;13.9;90;68;1021.7;1013.3;27.0;1.8;4.4;8.400000000000091;22;16.1;1017.5;79.0;1;1;0;14.416178891105472;19.76500496100256;9.0530667520459;10.711938208956656
2019-11-02;20191102;17.2;12.1;96;66;1013.2;1002.5;39.0;1.2;5.1;10.700000000000045;30;14.649999999999999;1007.85;81.0;1;2;0;14.416875811943372;19.76577672432559;9.053685697081825;10.712091027243764
2019-11-03;20191103;14.2;10.6;89;50;1010.7;998.8;81.0;0.0;3.5999999999999996;11.900000000000091;39;12.399999999999999;1004.75;69.5;0.0;0;1;14.417572732781274;19.766548487648624;9.05430464211775;10.712243845530871
2019-11-04;20191104;14.8;8.9;95;70;1010.7;1004.7;47.0;3.8;5.9;6.0;25;11.850000000000001;1007.7;82.5;1;1;0;14.418269653619175;19.767320250971657;9.054923587153676;10.712396663817978
2019-11-05;20191105;11.4;7.0;87;60;1014.8;1005.7;39.0;0.4;4.4;9.099999999999909;27;9.2;1010.25;73.5;1;2;0;14.418966574457077;19.768092014294687;9.0555425321896;10.712549482105086
2019-11-06;20191106;11.0;6.7;81;57;1016.8;1012.8;39.0;0.0;4.3;4.0;24;8.85;1014.8;69.0;0.0;0;1;14.419663495294978;19.76886377761772;9.056161477225526;10.712702300392193
2019-11-07;20191107;9.6;4.0;95;47;1013.0;1009.5;50.0;0.2;5.6;3.5;48;6.8;1011.25;71.0;1;1;0;14.42036041613288;19.769635540940754;9.05678042226145;10.7128551186793
2019-11-08;20191108;8.9;3.3;75;54;1021.2;1010.1;53.0;0.0;5.6000000000000005;11.100000000000023;21;6.1;1015.6500000000001;64.5;0.0;0;1;14.42105733697078;19.770407304263784;9.057399367297377;10.713007936966408
2019-11-09;20191109;8.4;4.2;96;56;1021.6;1015.4;40.0;0.0;4.2;6.2000000000000455;40;6.300000000000001;1018.5;76.0;0.0;0;2;14.421754257808681;19.771179067586818;9.058018312333301;10.713160755253515
2019-11-10;20191110;7.4;2.2;89;66;1019.9;1015.4;61.0;1.0;5.2;4.5;23;4.800000000000001;1017.65;77.5;1;1;0;14.422451178646583;19.77195083090985;9.058637257369227;10.713313573540622
2019-11-11;20191111;4.7;3.6;82;78;1020.3;1017.8;29.0;0.0;1.1;2.5;4;4.15;1019.05;80.0;0.0;0;1;14.423148099484484;19.77272259423288;9.059256202405152;10.71346639182773
2019-11-12;20191112;10.0;2.7;92;57;1018.8;1009.4;32.0;3.6;7.3;9.399999999999977;35;6.35;1014.0999999999999;74.5;1;1;0;14.423845020322386;19.773494357555915;9.059875147441076;10.713619210114835
2019-11-13;20191113;13.4;5.8;95;53;1012.4;1004.4;39.0;3.2;7.6000000000000005;8.0;42;9.6;1008.4;74.0;1;2;0;14.424541941160287;19.77426612087895;9.060494092477002;10.713772028401943
2019-11-14;20191114;10.6;0.8;93;54;1007.7;997.2;55.0;5.4;9.799999999999999;10.5;39;5.7;1002.45;73.5;1;3;0;14.425238861998189;19.77503788420198;9.061113037512927;10.71392484668905
2019-11-15;20191115;5.8;1.8;84;65;1008.6;1001.1;35.0;0.0;4.0;7.5;19;3.8;1004.85;74.5;0.0;0;1;14.425935782836088;19.775809647525012;9.061731982548853;10.714077664976157
2019-11-16;20191116;7.0;1.1;81;52;1016.8;1008.6;42.0;0.0;5.9;8.199999999999932;29;4.05;1012.7;66.5;0.0;0;2;14.42663270367399;19.776581410848046;9.062350927584777;10.714230483263265
2019-11-17;20191117;5.5;2.3;95;66;1016.7;1010.1;27.0;1.4;3.2;6.600000000000023;29;3.9;1013.4000000000001;80.5;1;1;0;14.427329624511891;19.777353174171076;9.062969872620704;10.714383301550372
2019-11-18;20191118;8.2;2.7;79;54;1018.9;1011.1;40.0;0.0;5.499999999999999;7.7999999999999545;25;5.449999999999999;1015.0;66.5;0.0;0;1;14.428026545349793;19.77812493749411;9.063588817656628;10.71453611983748
2019-11-19;20191119;7.9;0.0;88;59;1019.2;1015.7;18.0;0.0;7.9;3.5;29;3.95;1017.45;73.5;0.0;0;2;14.428723466187694;19.778896700817143;9.064207762692552;10.714688938124587
2019-11-20;20191120;6.2;0.2;94;79;1015.7;1009.4;11.0;1.4;6.0;6.300000000000068;15;3.2;1012.55;86.5;1;1;0;14.429420387025594;19.779668464140173;9.064826707728479;10.714841756411694
2019-11-21;20191121;6.3;2.6;95;90;1010.2;1008.1;11.0;0.4;3.6999999999999997;2.1000000000000227;5;4.45;1009.1500000000001;92.5;1;2;0;14.430117307863496;19.780440227463206;9.065445652764403;10.714994574698801
2019-11-22;20191122;9.2;4.6;97;93;1008.3;990.8;37.0;3.8;4.6;17.5;4;6.8999999999999995;999.55;95.0;1;3;0;14.430814228701397;19.78121199078624;9.06606459780033;10.715147392985909
2019-11-23;20191123;8.9;4.9;96;60;1010.8;991.3;55.0;0.0;4.0;19.5;36;6.9;1001.05;78.0;0.0;0;1;14.431511149539299;19.78198375410927;9.066683542836254;10.715300211273016
2019-11-24;20191124;8.9;5.2;88;59;1016.4;1010.6;39.0;0.0;3.7;5.7999999999999545;29;7.050000000000001;1013.5;73.5;0.0;0;2;14.4322080703772;19.782755517432303;9.06730248787218;10.715453029560122
2019-11-25;20191125;14.9;5.0;96;57;1015.9;1013.6;29.0;0.8;9.9;2.2999999999999545;39;9.95;1014.75;76.5;1;1;0;14.432904991215102;19.783527280755337;9.067921432908104;10.715605847847229
2019-11-26;20191126;10.8;5.5;97;79;1015.9;1007.9;44.0;2.4;5.300000000000001;8.0;18;8.15;1011.9;88.0;1;2;0;14.433601912053003;19.784299044078367;9.068540377944029;10.715758666134336
2019-11-27;20191127;11.8;6.9;100;59;1013.7;1008.3;34.0;0.0;4.9;5.400000000000091;41;9.350000000000001;1011.0;79.5;0.0;0;1;14.434298832890903;19.7850708074014;9.069159322979955;10.715911484421444
2019-11-28;20191128;9.4;5.8;97;88;1018.0;1013.6;24.0;0.0;3.6000000000000005;4.399999999999977;9;7.6;1015.8;92.5;0.0;0;2;14.434995753728805;19.785842570724434;9.06977826801588;10.716064302708551
2019-11-29;20191129;12.4;8.0;97;89;1021.7;1017.0;11.0;0.0;4.4;4.7000000000000455;8;10.2;1019.35;93.0;0.0;0;3;14.435692674566706;19.786614334047464;9.070397213051805;10.716217120995658
2019-11-30;20191130;12.4;4.5;100;77;1021.4;1013.2;56.0;5.0;7.9;8.199999999999932;23;8.45;1017.3;88.5;1;1;0;14.436389595404608;19.787386097370497;9.07101615808773;10.716369939282766
2019-12-01;20191201;7.1;2.4;94;80;1014.2;1011.2;24.0;2.2;4.699999999999999;3.0;14;4.75;1012.7;87.0;1;2;0;14.437086516242509;19.78815786069353;9.071635103123656;10.716522757569873
2019-12-02;20191202;9.4;3.2;81;60;1019.3;1013.6;39.0;0.0;6.2;5.699999999999932;21;6.300000000000001;1016.45;70.5;0.0;0;1;14.43778343708041;19.78892962401656;9.07225404815958;10.71667557585698
2019-12-03;20191203;8.0;0.1;84;57;1019.2;1014.8;24.0;0.0;7.9;4.400000000000091;27;4.05;1017.0;70.5;0.0;0;2;14.438480357918312;19.789701387339594;9.072872993195507;10.716828394144088
2019-12-04;20191204;10.4;4.4;89;66;1016.2;1008.9;40.0;0.4;6.0;7.300000000000068;23;7.4;1012.55;77.5;1;1;0;14.439177278756212;19.790473150662628;9.073491938231431;10.716981212431195
2019-12-05;20191205;10.5;5.9;83;66;1022.6;1012.0;37.0;0.0;4.6;10.600000000000023;17;8.2;1017.3;74.5;0.0;0;1;14.439874199594113;19.791244913985658;9.074110883267355;10.717134030718302
2019-12-06;20191206;13.0;4.9;86;59;1024.6;1021.6;23.0;0.0;8.1;2.9999999999998863;27;8.95;1023.0999999999999;72.5;0.0;0;2;14.440571120432015;19.79201667730869;9.074729828303282;10.717286849005408
2019-12-07;20191207;13.1;2.4;93;60;1026.3;1023.3;13.0;0.0;10.7;3.0;33;7.75;1024.8;76.5;0.0;0;3;14.441268041269916;19.792788440631725;9.075348773339206;10.717439667292515
2019-12-08;20191208;5.2;1.7;96;87;1026.9;1024.3;10.0;0.4;3.5;2.6000000000001364;9;3.45;1025.6;91.5;1;1;0;14.441964962107818;19.793560203954755;9.075967718375132;10.717592485579623
2019-12-09;20191209;10.2;-0.3;97;56;1032.6;1028.0;18.0;0.0;10.5;4.599999999999909;41;4.949999999999999;1030.3;76.5;0.0;0;1;14.442661882945718;19.794331967277788;9.076586663411057;10.71774530386673
2019-12-10;20191210;11.6;0.7;93;54;1032.4;1026.1;13.0;0.0;10.9;6.300000000000182;39;6.1499999999999995;1029.25;73.5;0.0;0;2;14.44335880378362;19.79510373060082;9.077205608446983;10.717898122153837
2019-12-11;20191211;7.8;0.6;97;61;1026.6;1022.6;44.0;0.6;7.2;3.9999999999998863;36;4.2;1024.6;79.0;1;1;0;14.44405572462152;19.79587549392385;9.077824553482907;10.718050940440945
2019-12-12;20191212;10.9;4.5;95;70;1025.4;1010.9;55.0;1.2;6.4;14.500000000000114;25;7.7;1018.1500000000001;82.5;1;2;0;14.444752645459422;19.796647257246885;9.078443498518832;10.718203758728052
2019-12-13;20191213;13.8;10.3;79;64;1016.2;1010.0;61.0;0.0;3.5;6.2000000000000455;15;12.05;1013.1;71.5;0.0;0;1;14.445449566297324;19.79741902056992;9.079062443554758;10.71835657701516
2019-12-14;20191214;10.6;2.6;95;67;1019.3;1015.9;31.0;0.0;8.0;3.3999999999999773;28;6.6;1017.5999999999999;81.0;0.0;0;2;14.446146487135225;19.798190783892952;9.079681388590682;10.718509395302267
2019-12-15;20191215;7.0;3.9;96;92;1018.5;1011.6;13.0;0.6;3.1;6.899999999999977;4;5.45;1015.05;94.0;1;1;0;14.446843407973127;19.798962547215982;9.080300333626608;10.718662213589374
2019-12-16;20191216;12.1;6.1;94;47;1011.5;998.0;47.0;0.0;6.0;13.5;47;9.1;1004.75;70.5;0.0;0;1;14.447540328811026;19.799734310539016;9.080919278662533;10.718815031876481
2019-12-17;20191217;8.1;5.9;95;75;1014.2;998.9;16.0;1.4;2.1999999999999993;15.300000000000068;20;7.0;1006.55;85.0;1;1;0;14.448237249648928;19.80050607386205;9.081538223698459;10.718967850163589
2019-12-18;20191218;6.1;3.4;96;79;1020.3;1014.2;11.0;1.0;2.6999999999999997;6.099999999999909;17;4.75;1017.25;87.5;1;2;0;14.44893417048683;19.80127783718508;9.082157168734383;10.719120668450694
2019-12-19;20191219;10.6;4.3;100;95;1018.9;1005.5;52.0;7.2;6.3;13.399999999999977;5;7.449999999999999;1012.2;97.5;1;3;0;14.449631091324731;19.802049600508113;9.082776113770308;10.719273486737801
2019-12-21;20191221;16.3;9.7;97;50;1005.5;999.2;81.0;0.0;6.600000000000001;6.2999999999999545;47;13.0;1002.35;73.5;0.0;0;1;14.451024933000534;19.803593127154176;9.084014003842158;10.719579123312016
2019-12-22;20191222;13.1;8.2;89;58;1022.6;1005.8;66.0;0.0;4.9;16.800000000000068;31;10.649999999999999;1014.2;73.5;0.0;0;2;14.451721853838436;19.80436489047721;9.084632948878085;10.719731941599123
2019-12-23;20191223;13.3;3.1;90;58;1029.8;1022.4;39.0;0.0;10.200000000000001;7.399999999999977;32;8.200000000000001;1026.1;74.0;0.0;0;3;14.452418774676335;19.805136653800243;9.085251893914009;10.71988475988623
2019-12-24;20191224;14.2;4.3;94;67;1031.5;1028.4;6.0;0.0;9.899999999999999;3.099999999999909;27;9.25;1029.95;80.5;0.0;0;4;14.453115695514237;19.805908417123273;9.085870838949935;10.720037578173338
2019-12-25;20191225;16.5;6.4;90;53;1029.1;1024.4;11.0;0.0;10.1;4.699999999999818;37;11.45;1026.75;71.5;0.0;0;5;14.453812616352138;19.806680180446307;9.08648978398586;10.720190396460445
2019-12-26;20191226;15.9;4.0;88;55;1030.4;1025.5;21.0;0.0;11.9;4.900000000000091;33;9.95;1027.95;71.5;0.0;0;6;14.45450953719004;19.80745194376934;9.087108729021786;10.720343214747553
2019-12-27;20191227;16.5;2.3;87;26;1031.8;1029.2;15.0;0.0;14.2;2.599999999999909;61;9.4;1030.5;56.5;0.0;0;7;14.455206458027941;19.80822370709237;9.08772767405771;10.72049603303466
2019-12-28;20191228;19.9;5.2;45;17;1031.0;1028.1;18.0;0.0;14.7;2.900000000000091;28;12.549999999999999;1029.55;31.0;0.0;0;8;14.455903378865841;19.808995470415404;9.088346619093635;10.720648851321767
2019-12-29;20191229;16.6;4.9;51;21;1031.6;1028.9;15.0;0.0;11.700000000000001;2.699999999999818;30;10.75;1030.25;36.0;0.0;0;9;14.456600299703743;19.809767233738437;9.08896556412956;10.720801669608875
2019-12-30;20191230;14.3;3.8;73;33;1032.5;1030.0;11.0;0.0;10.5;2.5;40;9.05;1031.25;53.0;0.0;0;10;14.457297220541644;19.810538997061467;9.089584509165485;10.72095448789598
2019-12-31;20191231;14.9;3.1;73;38;1033.5;1030.8;11.0;0.0;11.8;2.7000000000000455;35;9.0;1032.15;55.5;0.0;0;11;14.457994141379546;19.8113107603845;9.090203454201411;10.721107306183088
2020-01-01;20200101;14.7;2.4;75;36;1033.5;1030.5;13.0;0.0;12.299999999999999;3.0;39;8.549999999999999;1032.0;55.5;0.0;0;12;14.458691062217447;19.812082523707534;9.090822399237336;10.721260124470195
2020-01-02;20200102;12.6;2.4;84;48;1032.4;1029.9;11.0;0.0;10.2;2.5;36;7.5;1031.15;66.0;0.0;0;13;14.459387983055349;19.812854287030564;9.091441344273262;10.721412942757302
2020-01-03;20200103;10.2;1.5;91;61;1035.5;1031.4;15.0;0.0;8.7;4.099999999999909;30;5.85;1033.45;76.0;0.0;0;14;14.46008490389325;19.813626050353598;9.092060289309186;10.72156576104441
2020-01-04;20200104;11.3;0.7;92;50;1036.3;1032.7;24.0;0.0;10.600000000000001;3.599999999999909;42;6.0;1034.5;71.0;0.0;0;15;14.46078182473115;19.81439781367663;9.09267923434511;10.721718579331517
2020-01-05;20200105;16.4;0.7;80;26;1033.8;1028.1;13.0;0.0;15.7;5.7000000000000455;54;8.549999999999999;1030.9499999999998;53.0;0.0;0;16;14.461478745569051;19.81516957699966;9.093298179381037;10.721871397618624
2020-01-06;20200106;14.3;2.5;61;32;1031.5;1027.9;13.0;0.0;11.8;3.599999999999909;29;8.4;1029.7;46.5;0.0;0;17;14.462175666406953;19.815941340322695;9.093917124416961;10.722024215905732
2020-01-07;20200107;17.6;2.6;60;22;1032.8;1030.0;11.0;0.0;15.000000000000002;2.7999999999999545;38;10.100000000000001;1031.4;41.0;0.0;0;18;14.462872587244854;19.81671310364573;9.094536069452888;10.722177034192839
2020-01-08;20200108;16.3;4.8;67;24;1030.6;1027.7;11.0;0.0;11.5;2.8999999999998636;43;10.55;1029.15;45.5;0.0;0;19;14.463569508082756;19.81748486696876;9.095155014488812;10.722329852479946
2020-01-09;20200109;12.0;2.6;80;56;1029.2;1024.3;19.0;0.0;9.4;4.900000000000091;24;7.3;1026.75;68.0;0.0;0;20;14.464266428920658;19.818256630291792;9.095773959524738;10.722482670767054
2020-01-10;20200110;9.2;1.3;82;45;1031.5;1024.5;55.0;0.0;7.8999999999999995;7.0;37;5.25;1028.0;63.5;0.0;0;21;14.464963349758557;19.819028393614825;9.096392904560663;10.722635489054161
2020-01-11;20200111;11.6;-0.9;81;26;1034.5;1031.0;13.0;0.0;12.5;3.5;55;5.35;1032.75;53.5;0.0;0;22;14.465660270596459;19.819800156937855;9.097011849596587;10.722788307341267
2020-01-12;20200112;10.7;-1.5;64;37;1033.3;1029.9;13.0;0.0;12.2;3.3999999999998636;27;4.6;1031.6;50.5;0.0;0;23;14.46635719143436;19.82057192026089;9.097630794632513;10.722941125628374
2020-01-13;20200113;6.7;-1.1;86;56;1031.3;1025.4;18.0;0.0;7.800000000000001;5.899999999999864;30;2.8;1028.35;71.0;0.0;0;24;14.467054112272262;19.821343683583923;9.098249739668438;10.723093943915481
2020-01-14;20200114;5.6;-2.3;93;71;1026.6;1024.2;10.0;0.0;7.8999999999999995;2.3999999999998636;22;1.65;1025.4;82.0;0.0;0;25;14.467751033110163;19.822115446906956;9.098868684704364;10.723246762202589
2020-01-15;20200115;5.6;0.9;90;85;1030.2;1024.5;6.0;0.0;4.699999999999999;5.7000000000000455;5;3.25;1027.35;87.5;0.0;0;26;14.468447953948065;19.822887210229986;9.099487629740288;10.723399580489696
2020-01-16;20200116;7.5;4.9;96;86;1030.1;1026.4;13.0;0.4;2.5999999999999996;3.699999999999818;10;6.2;1028.25;91.0;1;1;0;14.469144874785965;19.82365897355302;9.100106574776214;10.723552398776803
2020-01-17;20200117;9.8;2.2;95;49;1033.3;1026.9;27.0;0.8;7.6000000000000005;6.399999999999864;46;6.0;1030.1;72.0;1;2;0;14.469841795623866;19.824430736876053;9.100725519812139;10.72370521706391
2020-01-18;20200118;5.9;1.6;96;75;1032.6;1021.1;31.0;3.0;4.300000000000001;11.499999999999886;21;3.75;1026.85;85.5;1;3;0;14.470538716461768;19.825202500199083;9.101344464848065;10.723858035351018
2020-01-19;20200119;8.0;2.1;86;24;1025.6;1019.5;69.0;0.0;5.9;6.099999999999909;62;5.05;1022.55;55.0;0.0;0;1;14.471235637299669;19.825974263522117;9.10196340988399;10.724010853638125
2020-01-20;20200120;5.9;1.1;64;27;1026.0;1023.5;63.0;0.0;4.800000000000001;2.5;37;3.5;1024.75;45.5;0.0;0;2;14.47193255813757;19.82674602684515;9.102582354919914;10.724163671925233
2020-01-21;20200121;5.7;3.5;86;63;1025.4;1017.2;60.0;0.6;2.2;8.200000000000045;23;4.6;1021.3000000000001;74.5;1;1;0;14.472629478975472;19.82751779016818;9.10320129995584;10.72431649021234
2020-01-22;20200122;9.4;3.4;86;62;1022.1;1017.9;42.0;0.0;6.0;4.2000000000000455;24;6.4;1020.0;74.0;0.0;0;1;14.473326399813374;19.828289553491214;9.103820244991764;10.724469308499447
2020-01-23;20200123;7.9;0.3;92;71;1021.8;1018.7;21.0;0.0;7.6000000000000005;3.099999999999909;21;4.1000000000000005;1020.25;81.5;0.0;0;2;14.474023320651273;19.829061316814247;9.10443919002769;10.724622126786553
